phenotype_id,fact_concept
65,ICD9:205.02
65,ICD9:205.1
65,ICD9:205.10
65,ICD9:205.11
65,ICD9:205.12
65,ICD9:205.30
65,ICD9:205.31
65,ICD9:205.80
65,ICD9:205.90
65,ICD9:205.91
65,ICD9:205.92
65,ICD9:206.0
65,ICD9:206.00
65,ICD9:206.01
65,ICD9:206.10
65,ICD9:206.91
65,ICD9:207.00
65,ICD9:207.11
65,ICD9:207.80
65,ICD9:207.81
65,ICD9:208.00
65,ICD9:208.01
65,ICD9:208.02
65,ICD9:208.10
65,ICD9:208.11
65,ICD9:208.80
65,ICD9:208.90
65,ICD9:208.91
65,ICD9:208.92
65,ICD9:209.00
65,ICD9:209.01
65,ICD9:209.02
65,ICD9:209.03
65,ICD9:209.10
65,ICD9:209.11
65,ICD9:209.12
65,ICD9:209.13
65,ICD9:209.16
65,ICD9:209.17
65,ICD9:209.20
65,ICD9:209.21
65,ICD9:209.22
65,ICD9:209.23
65,ICD9:209.24
65,ICD9:209.25
65,ICD9:209.26
65,ICD9:209.27
65,ICD9:209.29
65,ICD9:209.30
65,ICD9:209.31
65,ICD9:209.32
65,ICD9:209.33
65,ICD9:209.34
65,ICD9:209.35
65,ICD9:209.36
65,ICD9:209.40
65,ICD9:209.41
65,ICD9:209.42
65,ICD9:209.43
65,ICD9:209.50
65,ICD9:209.51
65,ICD9:209.52
65,ICD9:209.53
65,ICD9:209.55
65,ICD9:209.56
65,ICD9:209.57
65,ICD9:209.60
65,ICD9:209.61
65,ICD9:209.63
65,ICD9:209.65
65,ICD9:209.69
65,ICD9:209.70
65,ICD9:209.71
65,ICD9:209.72
65,ICD9:209.73
65,ICD9:209.74
65,ICD9:209.75
65,ICD9:209.79
65,ICD9:23.09
65,ICD9:23.1
65,ICD9:23.11
65,ICD9:23.19
65,ICD9:23.2
65,ICD9:23.3
65,ICD9:23.41
65,ICD9:23.42
65,ICD9:23.49
65,ICD9:23.5
65,ICD9:23.70
65,ICD9:23.71
65,ICD9:23.73
65,ICD9:230.0
65,ICD9:230.1
65,ICD9:230.2
65,ICD9:230.3
65,ICD9:230.4
65,ICD9:230.5
65,ICD9:230.6
65,ICD9:230.7
65,ICD9:230.8
65,ICD9:230.9
65,ICD9:231.0
65,ICD9:231.1
65,ICD9:231.2
65,ICD9:231.8
65,ICD9:231.9
65,ICD9:233
65,ICD9:233.0
65,ICD9:233.2
65,ICD9:233.3
65,ICD9:233.30
65,ICD9:233.31
65,ICD9:233.32
65,ICD9:233.39
65,ICD9:233.5
65,ICD9:233.6
65,ICD9:233.7
65,ICD9:233.9
65,ICD9:234.0
65,ICD9:234.8
65,ICD9:234.9
65,ICD9:235.0
65,ICD9:235.1
65,ICD9:235.2
65,ICD9:235.3
65,ICD9:235.4
65,ICD9:235.5
65,ICD9:235.6
65,ICD9:235.7
65,ICD9:235.8
65,ICD9:235.9
65,ICD9:236.0
65,ICD9:236.1
65,ICD9:236.2
65,ICD9:236.3
65,ICD9:236.4
65,ICD9:236.5
65,ICD9:236.6
65,ICD9:236.7
65,ICD9:236.91
65,ICD9:236.99
65,ICD9:237.0
65,ICD9:237.1
65,ICD9:237.2
65,ICD9:237.3
65,ICD9:237.4
65,ICD9:237.5
65,ICD9:237.6
65,ICD9:237.7
65,ICD9:237.70
65,ICD9:237.71
65,ICD9:237.72
65,ICD9:237.73
65,ICD9:237.79
65,ICD9:237.9
65,ICD9:238.0
65,ICD9:238.1
65,ICD9:238.2
65,ICD9:238.3
65,ICD9:238.4
65,ICD9:238.5
65,ICD9:238.6
65,ICD9:238.7
65,ICD9:238.71
65,ICD9:238.72
65,ICD9:238.73
65,ICD9:238.74
65,ICD9:238.75
65,ICD9:238.76
65,ICD9:238.77
65,ICD9:238.79
65,ICD9:238.8
65,ICD9:238.9
65,ICD9:239
65,ICD9:239.0
65,ICD9:239.1
65,ICD9:239.2
65,ICD9:239.3
65,ICD9:239.4
65,ICD9:239.5
65,ICD9:239.6
65,ICD9:239.7
65,ICD9:239.8
65,ICD9:239.81
65,ICD9:239.89
65,ICD9:239.9
66,ICD10:M84.359A
66,ICD10:M84.359D
66,ICD10:M84.359S
66,ICD10:M84.459A
66,ICD10:M84.459D
66,ICD10:M84.559A
66,ICD10:M84.559S
67,CPT:27138
67,CPT:27438
67,CPT:27486
67,CPT:27487
67,CPT:27488
67,CPT:L8631
68,CPT:63001
68,CPT:63003
68,CPT:63005
68,CPT:63010
68,CPT:63011
68,CPT:63012
68,CPT:63015
68,CPT:63016
68,CPT:63017
68,CPT:63020
68,CPT:63021
68,CPT:63031
68,CPT:63035
68,CPT:63040
68,CPT:63043
68,CPT:63044
68,CPT:63045
68,CPT:63046
68,CPT:63047
68,CPT:63051
68,CPT:63055
68,CPT:63056
68,CPT:63057
68,CPT:63064
68,CPT:63066
68,CPT:63075
68,CPT:63076
68,CPT:63077
68,CPT:63078
68,CPT:6307A
68,CPT:63081
68,CPT:63082
68,CPT:63085
68,CPT:63086
68,CPT:63087
68,CPT:63088
68,CPT:63090
69,CPT:97016
69,CPT:97026
69,CPT:97034
69,CPT:97542
69,CPT:97761
69,CPT:97762
70,CPT:G0424
71,CPT:43633
71,CPT:43644
71,CPT:43845
71,CPT:43846
71,CPT:43848
71,ICD9:44.31
71,ICD9:44.32
71,ICD9:44.38
71,ICD9:44.39
72,CPT:99304
72,CPT:99305
72,CPT:99306
38,RXNORM:1012208
38,RXNORM:102857
38,RXNORM:102858
38,RXNORM:103166
38,RXNORM:1037330
38,RXNORM:1037340
38,RXNORM:104171
38,RXNORM:104174
38,RXNORM:104563
38,RXNORM:104565
38,RXNORM:105392
38,RXNORM:105397
38,RXNORM:105398
38,RXNORM:105407
38,RXNORM:105412
38,RXNORM:108304
38,RXNORM:1085987
38,RXNORM:1085990
38,RXNORM:1086049
38,RXNORM:1086055
38,RXNORM:1086095
38,RXNORM:1086115
38,RXNORM:1086251
38,RXNORM:1086253
38,RXNORM:1086255
38,RXNORM:1086257
38,RXNORM:1086261
38,RXNORM:1086263
38,RXNORM:1086265
38,RXNORM:1086267
38,RXNORM:1086343
38,RXNORM:1086453
38,RXNORM:1248846
38,RXNORM:1294113
38,RXNORM:1303131
38,RXNORM:1303134
38,RXNORM:1303137
38,RXNORM:1357888
38,RXNORM:1359466
38,RXNORM:1359501
38,RXNORM:1359817
38,RXNORM:1359940
38,RXNORM:1359941
38,RXNORM:1359992
38,RXNORM:1360294
38,RXNORM:1360325
38,RXNORM:1360403
38,RXNORM:1360523
38,RXNORM:1375107
38,RXNORM:1375109
38,RXNORM:1375115
38,RXNORM:1376059
38,RXNORM:1376062
38,RXNORM:1376066
38,RXNORM:1376070
38,RXNORM:1490659
38,RXNORM:1490668
38,RXNORM:1490774
38,RXNORM:1598637
38,RXNORM:1598639
38,RXNORM:201082
38,RXNORM:201083
38,RXNORM:205683
38,RXNORM:205702
38,RXNORM:205710
38,RXNORM:205712
38,RXNORM:205714
38,RXNORM:205717
38,RXNORM:206754
38,RXNORM:206755
38,RXNORM:206837
38,RXNORM:206954
38,RXNORM:206955
38,RXNORM:206956
38,RXNORM:206957
38,RXNORM:206988
38,RXNORM:206989
38,RXNORM:206990
38,RXNORM:206997
38,RXNORM:206998
38,RXNORM:207048
38,RXNORM:207049
38,RXNORM:207189
38,RXNORM:207190
38,RXNORM:207191
38,RXNORM:207192
38,RXNORM:207193
38,RXNORM:208680
38,RXNORM:208712
38,RXNORM:208816
38,RXNORM:208918
38,RXNORM:208929
38,RXNORM:208930
38,RXNORM:208947
38,RXNORM:208948
38,RXNORM:209245
38,RXNORM:214105
38,RXNORM:260391
38,RXNORM:260392
38,RXNORM:260393
38,RXNORM:260394
38,RXNORM:260395
38,RXNORM:260396
38,RXNORM:260397
38,RXNORM:260398
38,RXNORM:260399
38,RXNORM:260400
38,RXNORM:260401
38,RXNORM:260402
38,RXNORM:260403
38,RXNORM:260404
38,RXNORM:260405
38,RXNORM:260406
38,RXNORM:260407
38,RXNORM:260409
38,RXNORM:261992
38,RXNORM:261993
38,RXNORM:284516
38,RXNORM:343040
38,RXNORM:351399
38,RXNORM:351400
38,RXNORM:351401
38,RXNORM:351519
38,RXNORM:541705
38,RXNORM:541815
38,RXNORM:541872
38,RXNORM:544779
38,RXNORM:547222
38,RXNORM:582603
38,RXNORM:604204
38,RXNORM:647127
38,RXNORM:668658
38,RXNORM:668660
38,RXNORM:706455
38,RXNORM:755976
38,RXNORM:755977
38,RXNORM:795097
38,RXNORM:803308
38,RXNORM:803310
38,RXNORM:808118
38,RXNORM:824889
38,RXNORM:835559
38,RXNORM:854181
38,RXNORM:901649
38,RXNORM:966538
38,RXNORM:966542
38,RXNORM:966550
38,RXNORM:966562
38,RXNORM:966566
38,RXNORM:966598
38,RXNORM:966605
38,RXNORM:966611
91,RXNORM:1006791
91,RXNORM:105394
91,RXNORM:105404
91,RXNORM:105408
91,RXNORM:105409
91,RXNORM:105410
91,RXNORM:105411
91,RXNORM:108882
91,RXNORM:1116927
91,RXNORM:1249710
91,RXNORM:1249712
91,RXNORM:1358748
91,RXNORM:1489373
91,RXNORM:197579
91,RXNORM:197581
91,RXNORM:198143
91,RXNORM:199320
91,RXNORM:199343
91,RXNORM:199771
91,RXNORM:199967
91,RXNORM:208988
91,RXNORM:242882
91,RXNORM:242886
91,RXNORM:247293
91,RXNORM:249569
91,RXNORM:251452
91,RXNORM:260126
91,RXNORM:260408
91,RXNORM:309696
91,RXNORM:312609
91,RXNORM:312616
91,RXNORM:315061
91,RXNORM:348428
91,RXNORM:351159
91,RXNORM:387080
91,RXNORM:393267
91,RXNORM:411225
91,RXNORM:412642
91,RXNORM:415363
91,RXNORM:415817
91,RXNORM:415856
91,RXNORM:415857
91,RXNORM:422009
91,RXNORM:429196
91,RXNORM:429197
91,RXNORM:429198
91,RXNORM:429331
91,RXNORM:429332
91,RXNORM:436279
91,RXNORM:436507
91,RXNORM:436510
91,RXNORM:746380
91,RXNORM:746836
91,RXNORM:746837
91,RXNORM:755936
91,RXNORM:881355
